File:,D:\04.Project\13.고성능차량하중이동제어\04.Logic\JSNDCT_CorneringLogicAdded\TuningTool\JSNDCT_Cornering.spm
Project:,
System:,
User:,
Vehicle:,
Vehicle Type:,
Date Time:,
Comment:,

Recording Time:,2020-08-26 수 AM 11:09:39 ~ 2020-08-26 수 AM 11:11:43
Save Time:,0.000 ~ 123.550 sec

,[FLAG],[VALUE],1.leu8VehicleSpd,2.lou8FlagRoll,3.ldu8FlagDive,4.lsu8FlagAdSquat,5.lsu8FlagDecAdSquat,6.lsu8FlagNoseDwAdSquat,7.lnu8FlagTurn,8.lcu8FlagCornering,9.lcs8DfCornering[0],10.lis8DfOffset[0],11.lcs8DfCornering[1],12.lcs8DfCornering[2],13.lcs8DfCornering[3],14.lis8DfOffset[1],15.lis8DfOffset[2],16.lis8DfOffset[3]
Time,[BIT],[CH],4000331D,40003135,40002922,4000324E,40003254,4000323D,40003404,40003562,4000355C,40002A90,4000355D,4000355E,4000355F,40002A91,40002A92,40002A93
107.280,,,38,0,0,0,0,0,1,1,-15,0,7,-11,5,7,0,5
107.290,,,38,0,0,0,0,0,1,1,-14,0,7,-10,5,7,0,5
107.300,,,38,0,0,0,0,0,1,1,-13,0,6,-10,5,6,0,5
107.310,,,38,0,0,0,0,0,1,1,-12,0,6,-9,4,6,0,4
107.320,,,38,0,0,0,0,0,1,1,-12,0,6,-9,4,6,0,4
107.330,,,38,0,0,0,0,0,1,1,-11,0,5,-8,4,5,0,4
107.340,,,38,0,0,0,0,0,1,1,-10,0,5,-7,3,5,0,3
107.350,,,38,0,0,0,0,0,1,1,-9,0,4,-7,3,4,0,3
107.360,,,38,0,0,0,0,0,1,1,-8,0,4,-6,3,4,0,3
107.370,,,38,0,0,0,0,0,1,1,-8,0,4,-6,3,4,0,3
107.380,,,38,0,0,0,0,0,1,1,-7,0,3,-5,2,3,0,2
107.390,,,38,0,0,0,0,0,1,1,-6,0,3,-4,2,3,0,2
107.400,,,38,0,0,0,0,0,1,1,-5,0,2,-4,2,2,0,2
107.410,,,38,0,0,0,0,0,1,1,-4,0,2,-3,1,2,0,1
107.420,,,38,0,0,0,0,0,1,1,-4,0,2,-3,1,2,0,1
107.430,,,39,0,0,0,0,0,1,1,-3,0,1,-2,1,1,0,1
107.440,,,38,0,0,0,0,0,1,1,-2,0,1,-1,0,1,0,0
107.450,,,38,0,0,0,0,0,1,1,-1,0,0,-1,0,0,0,0
107.460,,,39,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
107.470,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.480,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.490,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.500,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.510,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.520,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.530,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.540,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.550,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.560,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.570,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.580,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.590,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.600,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.610,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.620,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.630,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.640,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.650,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.660,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.670,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.680,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.690,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.700,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.710,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.720,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.730,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.740,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.750,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.760,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.770,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.780,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.790,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.800,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.810,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.820,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.830,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.840,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.850,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.860,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.870,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.880,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.890,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.900,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.910,,,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.920,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.930,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.940,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.950,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.960,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.970,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.980,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.990,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108.000,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108.010,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108.020,,,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108.030,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.040,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.050,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.060,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.070,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.080,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.090,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.100,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.110,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.120,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.130,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.140,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.150,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.160,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.170,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.180,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.190,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.200,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.210,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.220,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.230,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.240,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.250,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.260,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.270,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.280,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.290,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.300,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.310,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.320,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.330,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.340,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.350,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.360,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.370,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.380,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.390,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.400,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.410,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.420,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.430,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.440,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.450,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.460,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.470,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.480,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.490,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.500,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.510,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.520,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.530,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.540,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.550,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.560,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.570,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.580,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.590,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.600,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.610,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.620,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.630,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.640,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.650,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.660,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.670,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.680,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.690,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.700,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.710,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.720,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.730,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.740,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.750,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.760,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.770,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.780,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.790,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.800,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.810,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.820,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.830,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.840,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.850,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.860,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.870,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.880,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.890,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.900,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.910,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.920,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.930,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.940,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.950,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.960,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.970,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.980,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.990,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.000,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.010,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.020,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.030,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.040,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.050,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.060,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.070,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.080,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.090,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.100,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.110,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.120,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.130,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.140,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.150,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.160,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.170,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.180,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.190,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.200,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.210,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.220,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.230,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.240,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.250,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.260,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.270,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.280,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.290,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.300,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.310,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.320,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.330,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.340,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.350,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.360,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.370,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.380,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.390,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.400,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.410,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.420,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.430,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.440,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.450,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.460,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.470,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.480,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.490,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.500,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.510,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.520,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.530,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.540,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.550,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.560,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.570,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.580,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.590,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.600,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.610,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.620,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.630,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.640,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.650,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.660,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.670,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.680,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.690,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.700,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.710,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.720,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.730,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.740,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.750,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.760,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.770,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.780,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.790,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.800,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.810,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.820,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.830,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.840,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.850,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.860,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.870,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.880,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.890,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.900,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.910,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.920,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.930,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.940,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.950,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.960,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.970,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.980,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.990,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.000,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.010,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.020,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.030,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.040,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.050,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.060,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.070,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.080,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.090,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.100,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.110,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.120,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.130,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.140,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.150,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.160,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.170,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.180,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.190,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.200,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.210,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.220,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.230,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.240,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.250,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.260,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.270,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.280,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.290,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.300,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.310,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.320,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.330,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.340,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.350,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.360,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.370,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.380,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.390,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.400,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.410,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.420,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.430,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.440,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.450,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.460,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.470,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.480,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.490,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.500,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.510,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.520,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.530,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.540,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.550,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.560,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.570,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.580,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.590,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.600,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.610,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.620,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.630,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.640,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.650,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.660,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.670,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.680,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.690,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.700,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.710,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.720,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.730,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.740,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.750,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.760,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.770,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.780,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.790,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.800,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.810,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
